cust_id,trip_date,trip_distance,trip_duration,trip_fare,trip_tips,trip_wait_time,trip_rating,pri_id,cust_name,trip_id,driver_id
68,2025-03-10,5.59,10.22,39.35,5.66,0.0,2.0,8.0,Sharon Ray,T1158,39
68,2025-03-11,10.71,20.59,26.32,7.53,2.0,1.0,8.0,Sharon Ray,T1159,67
68,2025-03-15,8.56,9.96,35.48,5.41,4.0,,8.0,Sharon Ray,T1160,62
68,2025-03-23,3.79,4.21,33.89,9.54,1.0,2.0,8.0,Sharon Ray,T1161,88
68,2025-03-28,9.24,10.72,26.19,6.6,1.0,4.0,8.0,Sharon Ray,T1162,131
68,2025-03-29,0.31,0.34,24.62,5.47,4.0,5.0,8.0,Sharon Ray,T1163,109
68,2025-03-30,7.38,13.7,29.15,1.94,8.0,5.0,8.0,Sharon Ray,T1164,89
68,2025-04-01,9.24,11.5,26.18,4.29,1.0,1.0,8.0,Sharon Ray,T1165,67
68,2025-04-09,14.68,19.82,8.75,2.4,8.0,4.0,8.0,Sharon Ray,T1166,79
68,2025-04-10,5.5,3.9,32.97,3.46,0.0,2.0,8.0,Sharon Ray,T1167,29
68,2025-04-11,8.9,7.03,21.96,3.51,2.0,1.0,8.0,Sharon Ray,T1168,74
68,2025-04-19,1.38,1.95,41.27,2.5,1.0,2.0,8.0,Sharon Ray,T1169,32
68,2025-04-22,3.51,2.57,8.53,2.41,1.0,5.0,8.0,Sharon Ray,T1170,87
68,2025-04-25,4.0,3.04,40.67,9.6,3.0,4.0,8.0,Sharon Ray,T1171,39
68,2025-04-29,0.2,0.13,11.85,3.83,3.0,3.0,8.0,Sharon Ray,T1172,137
68,2025-05-03,4.41,4.06,42.63,4.46,1.0,4.0,8.0,Sharon Ray,T1173,101
68,2025-05-07,3.86,3.32,22.77,7.84,3.0,2.0,8.0,Sharon Ray,T1174,142
68,2025-05-09,13.49,15.28,5.92,7.3,1.0,4.0,8.0,Sharon Ray,T1175,68
69,2025-02-14,10.53,10.25,26.77,9.3,2.0,2.0,29.0,Robert Evans,T1176,148
69,2025-02-15,8.11,10.86,45.99,9.0,9.0,4.0,29.0,Robert Evans,T1177,28
69,2025-02-22,5.65,4.42,32.04,1.31,0.0,4.0,29.0,Robert Evans,T1178,14
69,2025-02-23,0.84,1.23,24.46,3.65,3.0,2.0,29.0,Robert Evans,T1179,77
69,2025-02-24,3.5,5.13,33.68,5.74,2.0,5.0,29.0,Robert Evans,T1180,116
69,2025-02-27,2.04,1.61,26.79,4.33,3.0,1.0,29.0,Robert Evans,T1181,28
69,2025-03-01,5.31,4.75,8.86,3.1,0.0,,29.0,Robert Evans,T1182,89
69,2025-03-05,5.84,9.31,31.66,3.57,5.0,1.0,29.0,Robert Evans,T1183,32
69,2025-03-12,1.35,0.97,14.06,0.09,10.0,4.0,29.0,Robert Evans,T1184,137
69,2025-03-17,1.52,2.68,16.01,0.28,6.0,4.0,29.0,Robert Evans,T1185,95
69,2025-03-20,6.37,4.49,13.61,4.08,2.0,,29.0,Robert Evans,T1186,17
69,2025-03-26,8.16,14.42,30.74,6.93,7.0,2.0,29.0,Robert Evans,T1187,117
69,2025-03-29,3.82,2.77,26.69,4.1,0.0,3.0,29.0,Robert Evans,T1188,77
69,2025-03-31,1.96,1.36,25.74,2.83,3.0,2.0,29.0,Robert Evans,T1189,55
69,2025-04-03,3.33,2.69,33.18,8.67,3.0,2.0,29.0,Robert Evans,T1190,10
69,2025-04-04,14.57,23.03,16.92,7.75,8.0,5.0,29.0,Robert Evans,T1191,80
69,2025-04-09,7.01,9.75,32.8,4.43,4.0,2.0,29.0,Robert Evans,T1192,134
69,2025-04-13,16.4,11.8,42.02,2.7,2.0,4.0,29.0,Robert Evans,T1193,116
69,2025-04-14,1.89,1.75,23.49,7.3,3.0,5.0,29.0,Robert Evans,T1194,79
69,2025-04-19,6.21,11.25,25.62,8.6,1.0,2.0,29.0,Robert Evans,T1195,60
69,2025-04-20,3.3,2.38,38.74,3.78,0.0,4.0,29.0,Robert Evans,T1196,42
69,2025-04-21,23.95,18.85,27.56,2.11,1.0,4.0,29.0,Robert Evans,T1197,116
69,2025-04-29,7.57,5.95,46.5,2.28,3.0,4.0,29.0,Robert Evans,T1198,109
69,2025-05-03,3.49,3.16,26.89,5.6,2.0,2.0,29.0,Robert Evans,T1199,71
69,2025-05-04,8.38,8.04,39.48,1.31,8.0,,29.0,Robert Evans,T1200,102
69,2025-05-05,2.3,3.62,10.07,5.18,8.0,2.0,29.0,Robert Evans,T1201,13
69,2025-05-06,1.46,1.61,40.76,3.83,2.0,2.0,29.0,Robert Evans,T1202,15
69,2025-05-07,1.55,1.54,32.52,1.47,3.0,5.0,29.0,Robert Evans,T1203,36
69,2025-05-09,13.88,9.83,16.01,9.46,0.0,3.0,29.0,Robert Evans,T1204,15
69,2025-05-10,11.27,7.66,9.95,8.59,9.0,4.0,29.0,Robert Evans,T1205,117
70,2025-02-17,0.05,0.05,29.47,0.46,1.0,4.0,,Joseph Mills,T1206,75
70,2025-02-22,4.75,3.47,24.53,6.62,5.0,,,Joseph Mills,T1207,56
70,2025-02-25,0.64,0.62,7.12,2.85,3.0,5.0,,Joseph Mills,T1208,95
70,2025-03-06,0.89,0.68,46.15,8.53,1.0,,,Joseph Mills,T1209,132
70,2025-03-12,1.93,1.83,6.97,0.51,4.0,4.0,,Joseph Mills,T1210,52
70,2025-03-17,1.48,2.14,5.02,6.7,5.0,2.0,,Joseph Mills,T1211,138
70,2025-03-27,1.06,1.2,20.97,4.85,1.0,,,Joseph Mills,T1212,84
70,2025-03-28,5.13,9.8,44.38,4.3,1.0,2.0,,Joseph Mills,T1213,29
70,2025-03-29,7.1,6.42,7.41,5.7,0.0,4.0,,Joseph Mills,T1214,53
70,2025-04-01,1.16,1.16,17.76,5.45,9.0,5.0,,Joseph Mills,T1215,21
70,2025-04-07,6.41,11.09,27.18,1.06,1.0,,,Joseph Mills,T1216,112
70,2025-04-09,0.86,0.87,33.77,3.64,0.0,4.0,,Joseph Mills,T1217,138
70,2025-04-20,1.61,1.16,46.12,0.41,5.0,3.0,,Joseph Mills,T1218,76
70,2025-05-03,7.79,14.66,28.7,9.67,1.0,4.0,,Joseph Mills,T1219,30
70,2025-05-08,0.34,0.23,34.47,0.39,2.0,,,Joseph Mills,T1220,125
71,2025-03-09,1.41,1.37,36.63,4.82,0.0,2.0,88.0,Rachel Nguyen,T1221,51
71,2025-05-03,1.21,0.98,30.81,1.89,1.0,5.0,88.0,Rachel Nguyen,T1222,146
71,2025-05-05,14.25,13.99,15.53,3.52,0.0,3.0,88.0,Rachel Nguyen,T1223,78
72,2025-02-10,5.31,5.14,22.83,9.44,4.0,4.0,,Jaime Shaw,T1224,22
72,2025-02-12,3.59,4.68,26.19,4.55,4.0,,,Jaime Shaw,T1225,64
72,2025-02-16,2.0,3.69,29.5,4.96,1.0,5.0,,Jaime Shaw,T1226,21
72,2025-02-18,20.97,14.5,44.39,1.97,4.0,4.0,,Jaime Shaw,T1227,129
72,2025-02-24,3.89,2.88,21.79,4.8,2.0,4.0,,Jaime Shaw,T1228,107
72,2025-02-26,1.05,0.75,33.5,6.74,0.0,4.0,,Jaime Shaw,T1229,116
72,2025-02-28,0.64,1.11,23.13,5.27,3.0,2.0,,Jaime Shaw,T1230,124
72,2025-03-04,2.82,4.18,30.25,9.87,3.0,3.0,,Jaime Shaw,T1231,143
72,2025-03-08,0.5,0.34,24.07,2.86,3.0,1.0,,Jaime Shaw,T1232,36
72,2025-03-09,8.31,8.02,7.77,2.78,1.0,5.0,,Jaime Shaw,T1233,47
72,2025-03-11,5.79,7.72,36.08,0.66,3.0,4.0,,Jaime Shaw,T1234,32
72,2025-03-13,2.26,3.15,48.68,6.7,1.0,4.0,,Jaime Shaw,T1235,54
72,2025-03-14,2.76,2.92,42.13,2.54,2.0,4.0,,Jaime Shaw,T1236,23
72,2025-03-17,1.82,2.67,37.14,0.86,1.0,5.0,,Jaime Shaw,T1237,2
72,2025-03-24,2.47,2.7,21.55,4.69,0.0,3.0,,Jaime Shaw,T1238,110
72,2025-04-20,5.45,4.67,25.7,2.86,1.0,2.0,,Jaime Shaw,T1239,124
72,2025-04-21,0.12,0.09,15.24,2.11,1.0,2.0,,Jaime Shaw,T1240,67
72,2025-04-23,5.1,8.87,34.01,1.34,1.0,5.0,,Jaime Shaw,T1241,71
72,2025-04-26,4.08,5.4,10.23,6.51,2.0,4.0,,Jaime Shaw,T1242,29
72,2025-04-27,1.56,1.41,49.95,8.71,3.0,4.0,,Jaime Shaw,T1243,119
72,2025-05-05,1.28,1.69,21.53,4.79,7.0,4.0,,Jaime Shaw,T1244,113
73,2025-02-11,2.34,2.65,34.29,8.37,3.0,3.0,54.0,Richard Mills,T1245,45
73,2025-02-12,8.52,15.83,28.07,8.71,2.0,4.0,54.0,Richard Mills,T1246,16
73,2025-02-13,5.5,10.73,25.1,8.72,1.0,2.0,54.0,Richard Mills,T1247,31
73,2025-02-15,2.89,2.9,35.54,4.04,2.0,,54.0,Richard Mills,T1248,50
73,2025-02-16,4.57,3.5,22.88,1.09,1.0,4.0,54.0,Richard Mills,T1249,122
73,2025-02-18,9.87,17.07,43.26,0.73,1.0,5.0,54.0,Richard Mills,T1250,15
73,2025-02-23,3.91,2.93,10.84,1.25,2.0,,54.0,Richard Mills,T1251,49
73,2025-02-24,2.68,3.24,46.87,6.07,5.0,,54.0,Richard Mills,T1252,10
73,2025-02-26,0.11,0.18,41.93,6.09,1.0,2.0,54.0,Richard Mills,T1253,20
73,2025-03-04,7.73,13.89,27.76,3.69,2.0,5.0,54.0,Richard Mills,T1254,70
73,2025-03-10,2.19,1.97,29.64,5.85,3.0,3.0,54.0,Richard Mills,T1255,8
73,2025-03-12,0.44,0.71,27.51,2.25,6.0,5.0,54.0,Richard Mills,T1256,34
73,2025-03-15,7.78,9.14,22.72,4.05,1.0,2.0,54.0,Richard Mills,T1257,4
73,2025-03-20,4.47,3.0,7.1,1.67,5.0,3.0,54.0,Richard Mills,T1258,108
73,2025-03-23,8.85,7.35,23.4,9.46,3.0,4.0,54.0,Richard Mills,T1259,24
73,2025-03-27,4.98,5.24,27.86,1.89,2.0,5.0,54.0,Richard Mills,T1260,55
73,2025-03-28,6.65,5.71,37.43,1.13,2.0,5.0,54.0,Richard Mills,T1261,26
73,2025-04-04,12.62,22.73,6.7,8.21,1.0,4.0,54.0,Richard Mills,T1262,25
73,2025-04-08,0.8,0.64,12.59,0.08,3.0,5.0,54.0,Richard Mills,T1263,36
73,2025-04-09,12.42,10.3,22.75,6.72,0.0,2.0,54.0,Richard Mills,T1264,71
73,2025-04-11,3.82,3.25,37.88,4.17,2.0,2.0,54.0,Richard Mills,T1265,12
73,2025-04-15,1.07,0.8,45.26,7.25,0.0,,54.0,Richard Mills,T1266,129
73,2025-04-16,1.17,2.29,17.65,9.97,3.0,2.0,54.0,Richard Mills,T1267,116
73,2025-04-18,4.34,3.09,35.16,3.2,1.0,4.0,54.0,Richard Mills,T1268,133
73,2025-04-23,2.05,2.88,13.05,3.13,7.0,4.0,54.0,Richard Mills,T1269,83
73,2025-04-26,1.41,1.49,38.5,3.21,11.0,4.0,54.0,Richard Mills,T1270,6
73,2025-05-04,9.87,9.26,36.08,1.57,2.0,5.0,54.0,Richard Mills,T1271,26
73,2025-05-09,11.02,11.72,38.78,9.01,2.0,4.0,54.0,Richard Mills,T1272,113
74,2025-02-17,1.97,1.33,6.97,6.67,1.0,4.0,62.0,Tyler Craig,T1273,103
75,2025-02-18,0.29,0.55,19.97,4.5,2.0,3.0,,Theresa Riley,T1274,120
75,2025-02-19,0.9,0.76,14.01,5.15,1.0,4.0,,Theresa Riley,T1275,9
75,2025-02-20,0.37,0.57,41.55,0.73,4.0,5.0,,Theresa Riley,T1276,45
75,2025-02-23,6.3,5.39,33.9,4.77,0.0,4.0,,Theresa Riley,T1277,14
75,2025-02-26,7.52,7.52,17.48,3.58,3.0,5.0,,Theresa Riley,T1278,112
75,2025-02-28,10.24,12.16,30.26,7.7,6.0,4.0,,Theresa Riley,T1279,55
75,2025-03-17,3.65,3.39,48.41,7.49,0.0,2.0,,Theresa Riley,T1280,137
75,2025-03-23,13.87,13.47,26.71,6.15,0.0,5.0,,Theresa Riley,T1281,15
75,2025-04-02,6.88,8.48,42.7,3.06,0.0,5.0,,Theresa Riley,T1282,37
75,2025-04-05,1.48,1.35,35.52,9.36,2.0,5.0,,Theresa Riley,T1283,127
75,2025-04-07,2.11,2.71,38.79,9.97,3.0,4.0,,Theresa Riley,T1284,117
75,2025-04-13,0.25,0.47,39.29,5.54,2.0,5.0,,Theresa Riley,T1285,84
75,2025-04-28,0.17,0.2,25.13,2.37,0.0,,,Theresa Riley,T1286,72
75,2025-04-30,1.26,0.89,49.35,4.26,2.0,,,Theresa Riley,T1287,96
75,2025-05-02,0.03,0.02,11.29,9.03,0.0,4.0,,Theresa Riley,T1288,111
75,2025-05-08,13.57,13.02,11.35,5.27,0.0,5.0,,Theresa Riley,T1289,149
76,2025-02-22,0.46,0.41,14.39,9.15,3.0,2.0,,Brandon Long,T1290,105
76,2025-02-24,4.63,6.97,18.56,7.36,2.0,4.0,,Brandon Long,T1291,147
76,2025-03-09,0.94,0.76,34.81,3.03,1.0,5.0,,Brandon Long,T1292,58
76,2025-03-11,0.69,0.75,38.68,2.47,1.0,5.0,,Brandon Long,T1293,95
76,2025-03-19,11.12,15.97,8.95,6.14,1.0,5.0,,Brandon Long,T1294,118
76,2025-03-23,5.39,4.79,22.01,2.83,0.0,5.0,,Brandon Long,T1295,6
76,2025-03-25,3.5,2.9,19.6,2.49,1.0,1.0,,Brandon Long,T1296,4
76,2025-03-30,2.09,1.6,28.32,8.97,2.0,1.0,,Brandon Long,T1297,43
76,2025-04-03,10.57,20.6,27.01,9.45,1.0,,,Brandon Long,T1298,93
76,2025-04-06,0.12,0.11,14.87,5.49,2.0,5.0,,Brandon Long,T1299,42
76,2025-04-08,6.49,12.96,12.4,9.37,1.0,3.0,,Brandon Long,T1300,3
76,2025-04-09,0.19,0.3,19.18,9.86,0.0,2.0,,Brandon Long,T1301,129
76,2025-04-15,6.36,4.7,5.94,2.57,1.0,2.0,,Brandon Long,T1302,15
76,2025-04-18,0.55,0.59,28.22,2.3,1.0,,,Brandon Long,T1303,47
76,2025-04-21,11.82,11.08,22.15,3.54,2.0,5.0,,Brandon Long,T1304,85
76,2025-04-27,3.0,2.21,20.12,9.44,2.0,2.0,,Brandon Long,T1305,58
76,2025-04-28,1.12,1.23,44.45,2.06,1.0,4.0,,Brandon Long,T1306,39
76,2025-05-04,4.65,3.9,44.11,3.83,3.0,4.0,,Brandon Long,T1307,131
76,2025-05-10,0.35,0.36,32.65,8.21,5.0,4.0,,Brandon Long,T1308,35
77,2025-02-16,0.63,1.23,36.41,3.03,5.0,3.0,,Matthew Gamble,T1309,52
77,2025-02-17,3.42,3.71,15.41,4.11,0.0,2.0,,Matthew Gamble,T1310,118
77,2025-02-18,0.28,0.4,33.23,0.09,1.0,,,Matthew Gamble,T1311,14
77,2025-02-20,1.08,1.28,5.38,3.58,5.0,1.0,,Matthew Gamble,T1312,30
77,2025-02-21,14.08,10.11,29.46,5.36,3.0,4.0,,Matthew Gamble,T1313,90
77,2025-02-22,5.21,9.56,25.58,0.54,2.0,5.0,,Matthew Gamble,T1314,135
77,2025-02-25,0.55,0.42,22.73,2.1,1.0,4.0,,Matthew Gamble,T1315,95
77,2025-02-26,0.82,0.82,24.87,8.02,2.0,5.0,,Matthew Gamble,T1316,69
77,2025-03-01,6.12,6.18,44.82,2.58,3.0,2.0,,Matthew Gamble,T1317,127
77,2025-03-14,1.57,1.2,49.64,0.44,0.0,5.0,,Matthew Gamble,T1318,52
77,2025-03-18,2.51,2.53,23.58,8.81,2.0,1.0,,Matthew Gamble,T1319,142
77,2025-03-22,0.01,0.01,10.46,6.81,0.0,4.0,,Matthew Gamble,T1320,63
77,2025-03-24,5.22,4.31,8.58,1.78,8.0,3.0,,Matthew Gamble,T1321,36
77,2025-03-27,9.6,7.04,12.6,7.73,5.0,5.0,,Matthew Gamble,T1322,91
77,2025-03-29,4.54,5.42,10.49,2.63,2.0,4.0,,Matthew Gamble,T1323,53
77,2025-04-02,2.23,2.29,33.85,3.64,7.0,2.0,,Matthew Gamble,T1324,109
77,2025-04-03,2.4,3.74,37.8,6.25,8.0,3.0,,Matthew Gamble,T1325,150
77,2025-04-04,15.0,26.63,7.57,6.03,7.0,4.0,,Matthew Gamble,T1326,72
77,2025-04-05,5.53,4.15,6.74,1.5,6.0,3.0,,Matthew Gamble,T1327,15
77,2025-04-06,0.69,0.71,6.39,5.98,1.0,1.0,,Matthew Gamble,T1328,113
77,2025-04-09,2.73,1.96,33.67,9.83,1.0,,,Matthew Gamble,T1329,69
77,2025-04-11,3.63,5.55,39.09,9.22,4.0,5.0,,Matthew Gamble,T1330,116
77,2025-04-28,1.12,1.58,14.89,6.88,2.0,5.0,,Matthew Gamble,T1331,4
77,2025-05-02,7.66,8.04,42.74,7.92,3.0,2.0,,Matthew Gamble,T1332,75
77,2025-05-05,1.6,1.96,17.29,1.17,1.0,4.0,,Matthew Gamble,T1333,146
77,2025-05-06,11.95,19.77,35.93,7.2,0.0,,,Matthew Gamble,T1334,42
77,2025-05-07,4.2,4.86,16.58,7.57,4.0,1.0,,Matthew Gamble,T1335,30
78,2025-02-23,9.14,9.64,14.96,6.37,3.0,5.0,,Corey Mendez,T1336,143
78,2025-02-24,3.2,2.86,45.23,4.56,2.0,5.0,,Corey Mendez,T1337,70
78,2025-03-01,8.08,8.87,23.27,2.3,5.0,2.0,,Corey Mendez,T1338,16
78,2025-03-09,3.72,2.85,33.9,3.53,1.0,2.0,,Corey Mendez,T1339,111
78,2025-03-10,7.91,13.21,43.48,2.71,1.0,,,Corey Mendez,T1340,104
78,2025-03-17,19.49,25.37,36.73,0.41,2.0,2.0,,Corey Mendez,T1341,107
78,2025-03-21,6.15,11.58,11.24,8.7,0.0,2.0,,Corey Mendez,T1342,123
78,2025-03-26,16.13,13.52,22.89,8.01,1.0,2.0,,Corey Mendez,T1343,27
78,2025-03-27,3.28,3.12,16.57,6.32,9.0,2.0,,Corey Mendez,T1344,13
78,2025-03-29,16.86,32.75,20.0,4.81,2.0,4.0,,Corey Mendez,T1345,73
78,2025-04-05,2.86,3.13,35.86,7.33,5.0,2.0,,Corey Mendez,T1346,86
78,2025-04-12,4.7,4.33,26.87,3.7,1.0,2.0,,Corey Mendez,T1347,31
78,2025-04-15,1.2,1.98,34.73,6.83,9.0,5.0,,Corey Mendez,T1348,3
78,2025-04-22,0.27,0.2,24.95,8.63,3.0,,,Corey Mendez,T1349,30
78,2025-04-24,3.8,2.7,13.6,0.83,2.0,4.0,,Corey Mendez,T1350,149
78,2025-04-29,8.47,5.69,7.13,3.89,5.0,4.0,,Corey Mendez,T1351,99
78,2025-04-30,1.11,1.12,39.67,7.42,2.0,3.0,,Corey Mendez,T1352,134
78,2025-05-03,18.2,15.64,17.62,4.08,4.0,2.0,,Corey Mendez,T1353,99
78,2025-05-05,0.94,0.91,33.3,2.9,0.0,5.0,,Corey Mendez,T1354,86
78,2025-05-07,1.67,3.34,47.01,1.27,6.0,2.0,,Corey Mendez,T1355,64
79,2025-02-10,7.53,6.79,21.81,9.71,3.0,2.0,75.0,Tiffany Graves,T1356,118
79,2025-02-13,2.52,1.72,17.95,5.39,0.0,5.0,75.0,Tiffany Graves,T1357,114
79,2025-02-18,5.18,5.93,6.0,9.51,1.0,,75.0,Tiffany Graves,T1358,87
79,2025-02-21,1.94,2.58,42.07,5.34,0.0,,75.0,Tiffany Graves,T1359,40
79,2025-02-28,7.93,11.64,22.32,7.12,2.0,5.0,75.0,Tiffany Graves,T1360,25
79,2025-03-05,16.46,26.27,26.64,4.21,1.0,4.0,75.0,Tiffany Graves,T1361,95
79,2025-03-16,0.27,0.23,13.77,4.36,5.0,5.0,75.0,Tiffany Graves,T1362,46
79,2025-03-21,3.33,4.17,17.97,6.38,1.0,5.0,75.0,Tiffany Graves,T1363,138
79,2025-03-25,0.21,0.35,11.88,0.07,0.0,,75.0,Tiffany Graves,T1364,32
79,2025-03-26,1.7,2.62,47.13,2.41,2.0,4.0,75.0,Tiffany Graves,T1365,97
79,2025-04-02,10.33,11.54,14.33,3.35,1.0,3.0,75.0,Tiffany Graves,T1366,144
79,2025-04-18,5.66,7.17,7.97,5.77,1.0,4.0,75.0,Tiffany Graves,T1367,16
79,2025-04-23,13.82,15.75,16.48,6.64,0.0,2.0,75.0,Tiffany Graves,T1368,18
79,2025-04-28,1.82,2.77,39.23,1.74,0.0,4.0,75.0,Tiffany Graves,T1369,136
79,2025-05-02,2.39,2.37,19.1,5.63,1.0,5.0,75.0,Tiffany Graves,T1370,75
79,2025-05-05,10.25,14.8,45.4,0.98,1.0,4.0,75.0,Tiffany Graves,T1371,1
79,2025-05-09,2.23,3.56,28.63,5.89,1.0,4.0,75.0,Tiffany Graves,T1372,125
79,2025-05-10,7.97,7.31,29.66,0.97,4.0,5.0,75.0,Tiffany Graves,T1373,38
80,2025-03-02,4.96,7.6,35.48,7.1,0.0,4.0,,Lauren Garcia,T1374,45
80,2025-03-21,2.02,1.73,31.59,2.16,7.0,5.0,,Lauren Garcia,T1375,81
80,2025-03-25,12.72,8.6,33.02,0.11,2.0,5.0,,Lauren Garcia,T1376,129
80,2025-03-29,1.45,0.98,40.71,6.14,0.0,2.0,,Lauren Garcia,T1377,32
80,2025-03-30,7.1,13.6,5.63,8.17,3.0,4.0,,Lauren Garcia,T1378,136
80,2025-04-04,4.73,3.95,9.86,3.42,0.0,4.0,,Lauren Garcia,T1379,118
80,2025-04-09,3.68,2.96,24.01,5.1,2.0,1.0,,Lauren Garcia,T1380,40
81,2025-02-16,2.04,1.38,19.82,8.74,3.0,5.0,,Dylan Deleon DDS,T1381,74
81,2025-02-20,2.91,5.62,27.97,0.75,10.0,5.0,,Dylan Deleon DDS,T1382,111
81,2025-02-24,0.37,0.54,42.86,7.71,3.0,4.0,,Dylan Deleon DDS,T1383,103
81,2025-03-01,0.14,0.11,16.66,7.88,4.0,2.0,,Dylan Deleon DDS,T1384,103
81,2025-03-02,0.21,0.3,20.2,1.79,2.0,4.0,,Dylan Deleon DDS,T1385,74
81,2025-03-09,3.24,4.2,32.23,0.29,2.0,3.0,,Dylan Deleon DDS,T1386,114
81,2025-03-16,10.08,8.09,27.27,8.58,0.0,5.0,,Dylan Deleon DDS,T1387,123
81,2025-03-18,1.15,1.22,42.14,0.65,0.0,,,Dylan Deleon DDS,T1388,57
81,2025-03-23,9.98,10.35,32.88,7.44,5.0,4.0,,Dylan Deleon DDS,T1389,74
81,2025-03-26,7.7,8.0,26.89,9.41,2.0,5.0,,Dylan Deleon DDS,T1390,83
81,2025-04-04,8.62,8.17,26.05,1.8,10.0,5.0,,Dylan Deleon DDS,T1391,79
81,2025-04-05,8.33,15.63,34.1,4.68,5.0,1.0,,Dylan Deleon DDS,T1392,130
81,2025-04-06,9.57,9.13,19.28,1.97,1.0,4.0,,Dylan Deleon DDS,T1393,93
81,2025-04-07,0.27,0.41,10.97,8.13,1.0,4.0,,Dylan Deleon DDS,T1394,50
81,2025-04-13,3.64,2.88,40.54,4.47,3.0,2.0,,Dylan Deleon DDS,T1395,29
81,2025-04-16,0.85,0.91,38.46,3.97,3.0,4.0,,Dylan Deleon DDS,T1396,81
81,2025-04-21,0.94,1.29,24.05,5.76,2.0,2.0,,Dylan Deleon DDS,T1397,10
81,2025-04-23,5.44,4.02,27.12,2.58,11.0,3.0,,Dylan Deleon DDS,T1398,117
81,2025-04-27,4.52,7.66,9.03,6.06,10.0,5.0,,Dylan Deleon DDS,T1399,143
81,2025-04-29,7.76,6.44,25.25,5.9,6.0,,,Dylan Deleon DDS,T1400,60
81,2025-04-30,3.46,2.42,29.23,5.83,2.0,2.0,,Dylan Deleon DDS,T1401,149
81,2025-05-03,0.02,0.03,22.1,5.1,2.0,,,Dylan Deleon DDS,T1402,60
81,2025-05-06,2.16,2.27,7.16,1.34,4.0,4.0,,Dylan Deleon DDS,T1403,58
81,2025-05-07,7.15,11.0,16.41,5.72,1.0,1.0,,Dylan Deleon DDS,T1404,45
82,2025-02-10,0.7,0.86,49.36,1.17,1.0,2.0,41.0,Justin Clark,T1405,124
82,2025-02-15,1.11,1.02,43.81,0.64,10.0,2.0,41.0,Justin Clark,T1406,26
82,2025-02-17,2.99,5.73,23.63,6.41,1.0,2.0,41.0,Justin Clark,T1407,102
82,2025-02-25,5.31,5.8,36.01,1.8,2.0,5.0,41.0,Justin Clark,T1408,51
82,2025-02-27,0.62,0.48,10.18,6.74,4.0,4.0,41.0,Justin Clark,T1409,52
82,2025-03-08,14.5,22.6,22.19,6.43,9.0,3.0,41.0,Justin Clark,T1410,51
82,2025-03-09,16.38,11.69,41.16,2.7,16.0,3.0,41.0,Justin Clark,T1411,131
82,2025-03-10,2.87,2.81,5.69,2.95,1.0,3.0,41.0,Justin Clark,T1412,14
82,2025-03-14,2.93,4.37,36.72,8.73,0.0,5.0,41.0,Justin Clark,T1413,1
82,2025-03-19,5.3,3.64,16.16,0.03,8.0,,41.0,Justin Clark,T1414,145
82,2025-03-20,6.38,5.04,28.12,0.91,1.0,2.0,41.0,Justin Clark,T1415,14
82,2025-03-21,8.31,13.09,47.24,4.69,1.0,,41.0,Justin Clark,T1416,81
82,2025-03-23,25.83,24.47,19.22,1.7,2.0,3.0,41.0,Justin Clark,T1417,3
82,2025-04-01,1.65,1.12,38.0,1.53,0.0,4.0,41.0,Justin Clark,T1418,98
82,2025-04-13,12.38,15.71,34.33,1.86,4.0,5.0,41.0,Justin Clark,T1419,40
82,2025-04-14,1.92,2.55,46.55,9.56,2.0,5.0,41.0,Justin Clark,T1420,89
82,2025-04-18,3.01,3.26,24.19,1.57,2.0,1.0,41.0,Justin Clark,T1421,125
82,2025-04-26,2.94,2.29,33.58,6.8,7.0,1.0,41.0,Justin Clark,T1422,95
82,2025-04-27,4.07,3.16,19.58,5.41,0.0,5.0,41.0,Justin Clark,T1423,9
82,2025-04-29,3.18,2.31,35.34,5.86,5.0,5.0,41.0,Justin Clark,T1424,94
82,2025-05-06,2.54,2.51,21.81,8.03,1.0,2.0,41.0,Justin Clark,T1425,84
82,2025-05-07,12.3,20.81,23.59,6.48,2.0,5.0,41.0,Justin Clark,T1426,21
83,2025-02-12,0.35,0.32,42.27,7.72,1.0,5.0,,Jeffrey Baker,T1427,25
83,2025-02-15,5.34,3.86,29.39,4.85,8.0,5.0,,Jeffrey Baker,T1428,102
83,2025-02-19,2.97,3.84,22.45,3.93,1.0,3.0,,Jeffrey Baker,T1429,122
83,2025-02-24,9.87,17.32,12.78,6.78,1.0,2.0,,Jeffrey Baker,T1430,25
83,2025-02-26,1.57,1.24,14.97,8.85,2.0,4.0,,Jeffrey Baker,T1431,137
83,2025-03-04,10.34,8.19,35.18,5.13,6.0,1.0,,Jeffrey Baker,T1432,103
83,2025-03-11,2.58,1.83,29.43,7.4,2.0,3.0,,Jeffrey Baker,T1433,57
83,2025-03-19,3.68,3.19,37.14,4.18,6.0,2.0,,Jeffrey Baker,T1434,37
83,2025-03-22,3.0,3.3,16.24,6.87,3.0,5.0,,Jeffrey Baker,T1435,16
83,2025-03-27,2.71,1.92,9.77,9.93,1.0,,,Jeffrey Baker,T1436,37
83,2025-03-30,15.89,26.58,12.25,0.15,17.0,2.0,,Jeffrey Baker,T1437,76
83,2025-04-01,3.49,2.59,32.2,0.2,1.0,5.0,,Jeffrey Baker,T1438,26
83,2025-04-02,1.67,1.41,14.97,6.74,0.0,4.0,,Jeffrey Baker,T1439,20
